id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-156596,2021-02-25,000001,Vente,190000,13,A,RUE PIERRE CERTAIN,6520,35400,35288,Saint-Malo,35,,,35288000BP0527,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.013211,48.631152
2021-156596,2021-02-25,000001,Vente,190000,13,,RUE PIERRE CERTAIN,6520,35400,35288,Saint-Malo,35,,,35288000BP0927,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.013252,48.631062
2021-156596,2021-02-25,000001,Vente,190000,13,,RUE PIERRE CERTAIN,6520,35400,35288,Saint-Malo,35,,,35288000BP0927,,,19,38.45,,,,,,,,,1,2,Appartement,70,3,,,,,,-2.013252,48.631062
2021-156599,2021-02-26,000001,Vente,145000,40,,RUE JEAN XXIII,4765,35400,35288,Saint-Malo,35,,,35288000BP0570,,,4,33.61,,,,,,,,,1,2,Appartement,35,1,,,,,,-2.015561,48.633729
2021-156601,2021-03-15,000001,Vente,627000,38,,BD HENRY DUNANT,4300,35400,35288,Saint-Malo,35,,,35288000BP0233,,,,,,,,,,,,,0,1,Maison,170,5,S,sols,,,398,-2.009895,48.63401
2021-156607,2021-03-18,000001,Vente en l'état futur d'achèvement,277817,5,,RUE DES VILLES ALLIS,8780,35400,35288,Saint-Malo,35,,,35288000BV0581,,,57,,,,,,,,,,1,,,,,,,,,,-1.997875,48.636013
2021-156607,2021-03-18,000001,Vente en l'état futur d'achèvement,277817,5,,RUE DES VILLES ALLIS,8780,35400,35288,Saint-Malo,35,,,35288000BV0581,,,32,,,,,,,,,,1,,,,,,,,,,-1.997875,48.636013
2021-156607,2021-03-18,000001,Vente en l'état futur d'achèvement,277817,5,,RUE DES VILLES ALLIS,8780,35400,35288,Saint-Malo,35,,,35288000BV0581,,,12,,,,,,,,,,1,,,,,,,,,,-1.997875,48.636013
2021-156609,2021-03-03,000001,Vente en l'état futur d'achèvement,395000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,71,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-156609,2021-03-03,000001,Vente en l'état futur d'achèvement,395000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,52,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-156609,2021-03-03,000001,Vente en l'état futur d'achèvement,395000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,34,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-156612,2021-03-17,000001,Vente en l'état futur d'achèvement,203500,,,CLOS DE LA BOURELAIS,B404,35400,35288,Saint-Malo,35,,,35288000DL0049,,,88,,,,,,,,,,1,,,,,,,,,,-1.988873,48.63122
2021-156612,2021-03-17,000001,Vente en l'état futur d'achèvement,203500,,,CLOS DE LA BOURELAIS,B404,35400,35288,Saint-Malo,35,,,35288000DL0049,,,21,,,,,,,,,,1,,,,,,,,,,-1.988873,48.63122
2021-156614,2021-02-26,000001,Vente,161796,30,,RUE DU GENERAL PATTON,3505,35400,35288,Saint-Malo,35,,,35288000CI0374,,,150,,91,,,,,,,,2,2,Appartement,53,2,,,,,,-1.999118,48.622868
2021-156614,2021-02-26,000001,Vente,161796,30,,RUE DU GENERAL PATTON,3505,35400,35288,Saint-Malo,35,,,35288000CI0374,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.999118,48.622868
2021-156618,2021-03-05,000001,Vente en l'état futur d'achèvement,269000,10,,RUE LOUIS LEMARCHAND,5158,35400,35288,Saint-Malo,35,,,35288000VD0369,,,14,,,,,,,,,,1,,,,,,,,,,-1.968544,48.663432
2021-156618,2021-03-05,000001,Vente en l'état futur d'achèvement,269000,10,,RUE LOUIS LEMARCHAND,5158,35400,35288,Saint-Malo,35,,,35288000VD0369,,,43,,,,,,,,,,1,,,,,,,,,,-1.968544,48.663432
2021-156618,2021-03-05,000001,Vente en l'état futur d'achèvement,269000,10,,RUE LOUIS LEMARCHAND,5158,35400,35288,Saint-Malo,35,,,35288000VD0369,,,29,,,,,,,,,,1,,,,,,,,,,-1.968544,48.663432
2021-156619,2021-03-03,000001,Vente,275000,3,,RUE LA VIEILLE BOUCHERIE,8700,35400,35288,Saint-Malo,35,,,35288000AB0396,,,108,55.65,125,,,,,,,,2,2,Appartement,56,2,,,,,,-2.025375,48.648277
2021-156621,2021-03-22,000001,Vente,330000,2,,RUE DUPORT DUTERTRE,2670,35400,35288,Saint-Malo,35,,,35288000BL0416,,,28,33.26,,,,,,,,,1,2,Appartement,50,1,,,,,,-2.021341,48.63485
2021-156621,2021-03-22,000001,Vente,330000,2,,RUE DUPORT DUTERTRE,2670,35400,35288,Saint-Malo,35,,,35288000BL0416,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.021341,48.63485
2021-156623,2021-03-18,000001,Vente,250000,9,,RUE JEAN MACE,4730,35400,35288,Saint-Malo,35,,,35288000AK0376,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006908,48.650404
2021-156623,2021-03-18,000001,Vente,250000,9,,RUE JEAN MACE,4730,35400,35288,Saint-Malo,35,,,35288000AK0376,,,204,62.85,,,,,,,,,1,2,Appartement,69,3,,,,,,-2.006908,48.650404
2021-156626,2021-03-17,000001,Vente,7000,7,,RUE DU DOC CHRISTIAN PAUL,2450,35400,35288,Saint-Malo,35,,,352880000Q0461,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.970023,48.667392
2021-156626,2021-03-17,000001,Vente,7000,7,,RUE DU DOC CHRISTIAN PAUL,2450,35400,35288,Saint-Malo,35,,,352880000Q0461,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.970023,48.667392
2021-156629,2021-03-22,000001,Vente en l'état futur d'achèvement,304000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,121,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-156629,2021-03-22,000001,Vente en l'état futur d'achèvement,304000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,18,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-156629,2021-03-22,000001,Vente en l'état futur d'achèvement,304000,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,96,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-156630,2021-02-26,000001,Vente,135000,32,,RUE MARIN MARIE,5461,35400,35288,Saint-Malo,35,,,35288000DD0334,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,648,-1.963613,48.613879
2021-156644,2021-03-23,000001,Vente,130000,3,,RUE DES BAS SABLONS,0580,35400,35288,Saint-Malo,35,,,35288000BM0904,,,310,,337,26.99,,,,,,,2,2,Appartement,30,1,,,,,,-2.018334,48.638052
2021-156658,2021-01-21,000001,Vente,94000,15,,RUE THEVENARD,8260,35400,35288,Saint-Malo,35,,,35288000AB0006,,,4,,,,,,,,,,1,2,Appartement,18,1,,,,,,-2.02735,48.64819
2021-156665,2021-03-17,000001,Vente,215000,6,,RUE DE LA NATION,5970,35400,35288,Saint-Malo,35,,,35288000BP0293,,,40,,9,68.06,,,,,,,2,2,Appartement,67,4,,,,,,-2.011876,48.633409
2021-156667,2021-03-17,000001,Vente,236000,54,,RUE YVES BURGOT,9120,35400,35288,Saint-Malo,35,,,35288000AO0833,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,223,-1.990989,48.645233
2021-156669,2021-03-16,000001,Vente,200000,33,,RUE JEAN DELALANDE,4680,35400,35288,Saint-Malo,35,,,35288000DA0174,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.980201,48.651567
2021-156669,2021-03-16,000001,Vente,200000,33,,RUE JEAN DELALANDE,4680,35400,35288,Saint-Malo,35,,,35288000DA0174,,,14,47.2,,,,,,,,,1,2,Appartement,49,2,,,,,,-1.980201,48.651567
2021-156671,2021-03-15,000001,Vente en l'état futur d'achèvement,255000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,29,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156671,2021-03-15,000001,Vente en l'état futur d'achèvement,255000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,85,53.5,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156674,2021-03-04,000001,Vente,500000,12,,RUE DES GLACIS,3600,35400,35288,Saint-Malo,35,,,35288000BL0129,,,1,,,,,,,,,,1,2,Appartement,67,2,,,,,,-2.02756,48.635997
2021-156674,2021-03-04,000001,Vente,500000,12,,RUE DES GLACIS,3600,35400,35288,Saint-Malo,35,,,35288000BL0129,,,2,,,,,,,,,,1,2,Appartement,67,3,,,,,,-2.02756,48.635997
2021-156674,2021-03-04,000001,Vente,500000,12,,RUE DES GLACIS,3600,35400,35288,Saint-Malo,35,,,35288000BL0129,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.02756,48.635997
2021-156675,2021-03-17,000001,Vente,218000,35,,RUE ERNEST RENAN,2880,35400,35288,Saint-Malo,35,,,35288000AK0769,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.003384,48.650288
2021-156676,2021-03-15,000001,Vente,330000,119,,AV JOHN KENNEDY,4800,35400,35288,Saint-Malo,35,,,352880000K0112,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,22,-1.982107,48.673045
2021-156676,2021-03-15,000001,Vente,330000,119,,AV JOHN KENNEDY,4800,35400,35288,Saint-Malo,35,,,352880000K0113,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,340,-1.981992,48.673023
2021-156678,2021-03-18,000001,Vente,235000,7,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.004445,48.648127
2021-156678,2021-03-18,000001,Vente,235000,5,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,200,66.07,,,,,,,,,1,2,Appartement,65,3,,,,,,-2.004445,48.648127
2021-156679,2021-03-16,000001,Vente,220000,15,,RUE ERNEST RENAN,2880,35400,35288,Saint-Malo,35,,,35288000AK0384,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.0068,48.649583
2021-156679,2021-03-16,000001,Vente,220000,15,,RUE ERNEST RENAN,2880,35400,35288,Saint-Malo,35,,,35288000AK0384,,,12,,30,84.52,,,,,,,2,2,Appartement,80,3,,,,,,-2.0068,48.649583
2021-156681,2021-03-25,000001,Vente,650000,61,,AV DE LORRAINE,5130,35400,35288,Saint-Malo,35,,,352880000H0297,,,,,,,,,,,,,0,1,Maison,140,4,S,sols,,,290,-1.985762,48.664022
2021-156683,2021-03-24,000001,Vente en l'état futur d'achèvement,20000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,31,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156684,2021-03-25,000001,Vente en l'état futur d'achèvement,40000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,28,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156684,2021-03-25,000001,Vente en l'état futur d'achèvement,40000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,29,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156690,2021-03-12,000001,Vente,190000,2,,HALLE AUX BLES,C590,35400,35288,Saint-Malo,35,,,35288000AB0133,,,,,,,,,,,,,0,,,,,S,sols,,,53,-2.024431,48.64794
2021-156690,2021-03-12,000001,Vente,190000,7,,RUE DE LA HERSE,4350,35400,35288,Saint-Malo,35,,,35288000AB0134,,,10,,7,,,,,,,,2,4,Local industriel. commercial ou assimilé,118,0,,,,,,-2.024569,48.647873
2021-156690,2021-03-12,000001,Vente,190000,7,,RUE DE LA HERSE,4350,35400,35288,Saint-Malo,35,,,35288000AB0135,,,,,,,,,,,,,0,,,,,S,sols,,,8,-2.024547,48.647864
2021-156690,2021-03-12,000001,Vente,190000,8,,RUE DES CORDIERS,2060,35400,35288,Saint-Malo,35,,,35288000AB0136,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,79,0,,,,,,-2.024445,48.64789
2021-156691,2021-03-24,000001,Vente en l'état futur d'achèvement,20000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,30,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156693,2021-03-25,000001,Vente,67000,10,,BD TREHOUARD,8380,35400,35288,Saint-Malo,35,,,35288000BV0821,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006834,48.63451
2021-156693,2021-03-25,000001,Vente,67000,10,,BD TREHOUARD,8380,35400,35288,Saint-Malo,35,,,35288000BV0821,,,31,17.96,,,,,,,,,1,2,Appartement,18,1,,,,,,-2.006834,48.63451
2021-156696,2021-02-24,000001,Vente,14900,9,A,RUE DU GOELAND,3660,35400,35288,Saint-Malo,35,,,352880000N0059,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.968857,48.682222
2021-156697,2021-03-06,000001,Vente,260000,10,,BD DES TALARDS,8100,35400,35288,Saint-Malo,35,,,35288000AV0202,,,9,65.83,,,,,,,,,1,2,Appartement,68,3,,,,,,-2.008828,48.646529
2021-156697,2021-03-06,000001,Vente,260000,2,,RUE YVELIN,9110,35400,35288,Saint-Malo,35,,,35288000AV0363,,,61,16.1,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.009626,48.645233
2021-156698,2021-03-10,000001,Vente,165000,24,,RUE DE LA DORADE,2510,35400,35288,Saint-Malo,35,,,35288000BV0286,,,,,,,,,,,,,0,1,Maison,51,3,S,sols,,,424,-2.005171,48.630865
2021-156714,2021-03-26,000001,Vente,274900,3,,RUE DE L ARTIMON,0407,35400,35288,Saint-Malo,35,,,35288000DA1039,,,9,73.96,,,,,,,,,1,2,Appartement,74,3,,,,,,-1.982165,48.655274
2021-156714,2021-03-26,000001,Vente,274900,5,,RUE DE L ARTIMON,0407,35400,35288,Saint-Malo,35,,,35288000DA1039,,,300,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.982165,48.655274
2021-156718,2021-03-12,000001,Vente,150000,8,,RUE DU PRE BRECEL,7040,35400,35288,Saint-Malo,35,,,35288000BM0793,,,3,30.8,4,,,,,,,,2,2,Appartement,39,1,,,,,,-2.019842,48.636052
2021-156727,2021-03-18,000001,Vente en l'état futur d'achèvement,180000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,27,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156727,2021-03-18,000001,Vente en l'état futur d'achèvement,180000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,61,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156731,2021-03-12,000001,Vente,744080,42,,RUE BOUGAINVILLE,0990,35400,35288,Saint-Malo,35,,,35288000BN0131,,,,,,,,,,,,,0,1,Maison,160,7,S,sols,,,324,-2.010573,48.636636
2021-156732,2021-03-26,000001,Vente,675000,9,,RUE DU LUCET,5210,35400,35288,Saint-Malo,35,,,352880000B0805,,,,,,,,,,,,,0,,,,,S,sols,,,107,-1.985282,48.657755
2021-156732,2021-03-26,000001,Vente,675000,9,,RUE DU LUCET,5210,35400,35288,Saint-Malo,35,,,352880000B0992,,,7,,9,,,,,,,,2,1,Maison,201,5,,,,,,-1.985346,48.657811
2021-156738,2021-03-26,000001,Vente,180000,34,,RUE DE L ETRIER,2970,35400,35288,Saint-Malo,35,,,35288000BO0094,,,,,,,,,,,,,0,1,Maison,134,3,S,sols,,,315,-2.000015,48.63967
2021-156741,2021-03-04,000001,Vente,1920,,,AV DE LA VARDE,8600,35400,35288,Saint-Malo,35,,,352880000L0009,,,,,,,,,,,,,0,,,,,T,terres,,,1475,-1.982966,48.680239
2021-156743,2021-03-12,000001,Vente,200000,60,,AV DE LORRAINE,5130,35400,35288,Saint-Malo,35,,,352880000G0525,,,,,,,,,,,,,0,1,Maison,44,3,S,sols,,,137,-1.984929,48.662348
2021-156749,2021-03-16,000001,Vente,920000,10,,RUE DE LA HAUTE VILLE AU ROUX,4202,35400,35288,Saint-Malo,35,,,352880000M0596,,,,,,,,,,,,,0,,,,,S,sols,,,20,-1.976963,48.678581
2021-156749,2021-03-16,000001,Vente,920000,10,,RUE DE LA HAUTE VILLE AU ROUX,4202,35400,35288,Saint-Malo,35,,,352880000M0604,,,,,,,,,,,,,0,1,Maison,217,7,S,sols,,,688,-1.977045,48.678414
2021-156750,2021-03-24,000001,Vente,640000,10,,AV NATTIER,5980,35400,35288,Saint-Malo,35,,,352880000H0310,,,,,,,,,,,,,0,1,Maison,148,9,S,sols,,,336,-1.986021,48.663457
2021-156753,2021-03-09,000001,Vente en l'état futur d'achèvement,350000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,24,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-156753,2021-03-09,000001,Vente en l'état futur d'achèvement,350000,15,B,RUE PIERRE LEGAVRE,6550,35400,35288,Saint-Malo,35,,,352880000E0212,,,55,,,,,,,,,,1,,,,,,,,,,-1.980715,48.655743
2021-156755,2021-03-11,000001,Vente,110000,4,,AV DES COMPTOIRS,1962,35400,35288,Saint-Malo,35,,,35288000DI0015,,,22,93.6,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,-1.995319,48.629014
2021-156755,2021-03-11,000001,Vente,110000,18,T,AV DES COMPTOIRS,1962,35400,35288,Saint-Malo,35,,,35288000DI0015,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.995319,48.629014
2021-156756,2021-03-11,000001,Vente,75000,4,,AV DES COMPTOIRS,1962,35400,35288,Saint-Malo,35,,,35288000DI0015,,,22,93.6,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,-1.995319,48.629014
2021-156756,2021-03-11,000001,Vente,75000,18,T,AV DES COMPTOIRS,1962,35400,35288,Saint-Malo,35,,,35288000DI0015,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.995319,48.629014
2021-156761,2021-03-10,000001,Vente en l'état futur d'achèvement,378000,55,,BD DES TALARDS,8100,35400,35288,Saint-Malo,35,,,35288000AV0027,,,45,,,,,,,,,,1,,,,,,,,,,-2.007747,48.643171
2021-156761,2021-03-10,000001,Vente en l'état futur d'achèvement,378000,55,,BD DES TALARDS,8100,35400,35288,Saint-Malo,35,,,35288000AV0027,,,71,,,,,,,,,,1,,,,,,,,,,-2.007747,48.643171
2021-156769,2021-03-03,000001,Vente,196350,14,,RUE DE TOULOUSE,8290,35400,35288,Saint-Malo,35,,,35288000AB0186,,,27,,3,,,,,,,,2,2,Appartement,47,2,,,,,,-2.025584,48.646636
2021-156771,2021-03-02,000002,Vente,8880,,,LES PETITS PERTUIS,C186,35400,35288,Saint-Malo,35,,,35288000DN0177,,,,,,,,,,,,,0,,,,,S,sols,,,222,-1.985659,48.620257
2021-156773,2021-03-30,000001,Vente,140000,,,L ETANG,B708,35400,35288,Saint-Malo,35,,,35288000DH0090,,,,,,,,,,,,,0,,,,,E,eaux,,,1196,-1.969607,48.61713
2021-156773,2021-03-30,000001,Vente,140000,,,L ETANG,B708,35400,35288,Saint-Malo,35,,,35288000DH0090,,,,,,,,,,,,,0,,,,,L,landes,,,528,-1.969607,48.61713
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0091,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,875,-1.969268,48.617053
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0092,,,,,,,,,,,,,0,,,,,S,sols,,,540,-1.969388,48.616756
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0093,,,,,,,,,,,,,0,,,,,S,sols,,,516,-1.969356,48.616556
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0094,,,,,,,,,,,,,0,,,,,S,sols,,,215,-1.969525,48.616662
2021-156773,2021-03-30,000001,Vente,140000,,,CHEM PRES LES COULEES,B288,35400,35288,Saint-Malo,35,,,35288000DH0341,,,,,,,,,,,,,0,,,,,T,terres,,,421,-1.969529,48.617353
2021-156773,2021-03-30,000001,Vente,140000,,,LE GRAND JARDIN,B793,35400,35288,Saint-Malo,35,,,35288000DH0342,,,,,,,,,,,,,0,,,,,T,terres,,,1026,-1.969844,48.616997
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0346,,,,,,,,,,,,,0,,,,,S,sols,,,136,-1.969638,48.616804
2021-156773,2021-03-30,000001,Vente,140000,,,BEAUVAIS,B059,35400,35288,Saint-Malo,35,,,35288000DH0362,,,,,,,,,,,,,0,,,,,S,sols,,,257,-1.969261,48.616557
2021-156774,2021-03-23,000001,Vente,253000,2,,RUE DES MERCIERS,5610,35400,35288,Saint-Malo,35,,,35288000AC0244,,,615,,630,,,,,,,,2,2,Appartement,59,1,,,,,,-2.024631,48.649602
2021-156776,2021-03-26,000001,Vente,210000,68,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BP0053,,,12,,23,,8,45.52,,,,,3,2,Appartement,46,2,,,,,,-2.01393,48.634491
2021-156780,2021-03-25,000001,Vente en l'état futur d'achèvement,189000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,40,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156780,2021-03-25,000001,Vente en l'état futur d'achèvement,189000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,64,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156781,2021-03-22,000001,Vente en l'état futur d'achèvement,187000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,2,,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156781,2021-03-22,000001,Vente en l'état futur d'achèvement,187000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,82,41.2,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156783,2021-03-23,000001,Vente en l'état futur d'achèvement,172000,,,CLOS DE BELLEVENT,B374,35400,35288,Saint-Malo,35,,,35288000VH0030,,,55,43.8,,,,,,,,,1,,,,,,,,,,-1.97003,48.653212
2021-156785,2021-03-26,000001,Vente en l'état futur d'achèvement,289000,4,,RUE GRANDE HERMINE,3810,35400,35288,Saint-Malo,35,,,35288000AV0166,,,213,,,,,,,,,,1,,,,,,,,,,-2.009467,48.646611
2021-156785,2021-03-26,000001,Vente en l'état futur d'achèvement,289000,4,,RUE GRANDE HERMINE,3810,35400,35288,Saint-Malo,35,,,35288000AV0166,,,116,,,,,,,,,,1,,,,,,,,,,-2.009467,48.646611
2021-156793,2021-03-17,000001,Vente,222000,25,,RUE DE LA DORADE,2510,35400,35288,Saint-Malo,35,,,35288000BV0275,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,404,-2.004543,48.630732
2021-156794,2021-03-30,000001,Vente en l'état futur d'achèvement,210000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,45,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156794,2021-03-30,000001,Vente en l'état futur d'achèvement,210000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,75,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-156796,2021-03-30,000001,Vente,905670,10,,BD HEBERT,4260,35400,35288,Saint-Malo,35,,,352880000A0427,,,101,,115,96.61,,,,,,,2,2,Appartement,102,6,,,,,,-1.992141,48.661795
2021-156796,2021-03-30,000001,Vente,905670,10,,BD HEBERT,4260,35400,35288,Saint-Malo,35,,,352880000A0427,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.992141,48.661795
2021-156798,2021-03-10,000001,Vente,105000,46,,BD DE LA REPUBLIQUE,7300,35400,35288,Saint-Malo,35,,,35288000AW0146,,,1,,2,,8,48.01,,,,,3,4,Local industriel. commercial ou assimilé,50,0,,,,,,-2.008628,48.647719
2021-156799,2021-03-30,000001,Vente,306000,5,,AV DU QUEBEC,7170,35400,35288,Saint-Malo,35,,,352880000A0434,,,218,47.94,,,,,,,,,1,2,Appartement,49,1,,,,,,-1.998047,48.658622
2021-156807,2021-03-30,000001,Vente,270000,33,,RUE LECOUFLE,4970,35400,35288,Saint-Malo,35,,,35288000BN0674,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.010764,48.639366
2021-156807,2021-03-30,000001,Vente,270000,28,,QUAI DU VAL,8509,35400,35288,Saint-Malo,35,,,35288000BN0674,,,89,60.79,,,,,,,,,1,2,Appartement,60,3,,,,,,-2.010764,48.639366
2021-156812,2021-03-25,000001,Vente,464050,5,,RUE DE LA BERGERIE,0785,35400,35288,Saint-Malo,35,,,35288000DA1176,,,,,,,,,,,,,0,,,,,S,sols,,,42,-1.984137,48.651837
2021-156812,2021-03-25,000001,Vente,464050,5,,RUE DE LA BERGERIE,0785,35400,35288,Saint-Malo,35,,,35288000DA1185,,,,,,,,,,,,,0,1,Maison,99,6,S,sols,,,329,-1.984137,48.651916
2021-156818,2021-03-12,000001,Vente,88900,8,,RUE DU PRE BRECEL,7040,35400,35288,Saint-Malo,35,,,35288000BM0793,,,2,34.91,,,,,,,,,1,2,Appartement,32,1,,,,,,-2.019842,48.636052
2021-156820,2021-03-30,000001,Vente,,14,,RUE DE LA HULOTAIS,4440,35400,35288,Saint-Malo,35,,,35288000BT0328,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,22,-1.997833,48.632132
2021-156820,2021-03-30,000001,Vente,,14,,RUE DE LA HULOTAIS,4440,35400,35288,Saint-Malo,35,,,35288000BT0329,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,25,-1.998183,48.632218
2021-156821,2021-03-26,000001,Vente,145000,6,,RUE DES MARCHES,5350,35400,35288,Saint-Malo,35,,,35288000BM0519,,,10,11.71,13,31.05,,,,,,,2,2,Appartement,34,2,,,,,,-2.01792,48.638149
2021-156823,2021-04-01,000001,Vente,342584,36,,RUE JEAN XXIII,4765,35400,35288,Saint-Malo,35,,,35288000BP0588,,,228,,238,86.04,,,,,,,2,2,Appartement,81,5,,,,,,-2.016342,48.633394
